person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,predicted_loan_status
-0.833333333,-1,-0.5,-0.745886353,-0.571428571,-0.717241379,0,-0.25,-0.2,0.691176471,0,0,0,-1,0,0,0,0,1,0
-0.5,-1,0,0.496357735,-0.428571429,-0.275862069,-1.119101124,-0.416666667,0,0.764705882,0,0,0,0,0,0,0,1,0,0
-0.5,-1,1,-0.741146772,-0.571428571,-0.855172414,0.37752809,-0.5,-0.2,-1.014705882,-1,0,0,0,0,0,1,0,0,0
3,-1,-0.5,1.550667147,2.428571429,-0.75862069,-0.835955056,-0.833333333,1.4,0.25,-1,0,0,0,0,0,1,0,0,0
-0.166666667,-1,0.5,-0.540064912,-0.285714286,-0.344827586,0,0.083333333,0,0.632352941,0,0,0,0,0,0,1,0,0,0
1,0,1,-0.653258462,0.857142857,0.896551724,1.278651685,2.416666667,1.2,0.426470588,-1,0,0,0,0,0,0,1,0,1
0.5,-1,0.5,-0.248374633,-0.142857143,0.169241379,-0.2,0.416666667,0.2,-0.132352941,0,0,0,-1,0,0,1,0,0,0
0.333333333,0,-0.5,-0.143753542,0,-0.606896552,0.66741573,-0.5,1,-1.279411765,-1,0,0,0,0,0,0,0,1,1
0,0,0.5,1.573478955,-0.285714286,0.965517241,0.766292135,-0.166666667,-0.4,-0.441176471,0,0,0,-1,0,0,0,0,1,0
-0.333333333,-1,-0.5,0.247570965,-0.428571429,0.220689655,0.426966292,0,0,0.235294118,0,0,0,0,0,0,0,1,0,0
-0.166666667,0,-0.5,3.01999897,-0.142857143,2.206896552,0.02247191,-0.083333333,0,-0.720588235,0,0,0,-1,0,0,0,0,1,0
-0.666666667,-1,0,-0.319942301,-0.571428571,-0.413793103,-0.465168539,-0.166666667,-0.4,0.264705882,0,0,0,-1,0,0,1,0,0,0
0,0,0,-0.248498274,0.285714286,0.844827586,0.669662921,1.166666667,-0.4,-0.794117647,0,0,0,-1,0,1,0,0,0,0
-0.333333333,0,0,0.249734687,0,-0.413793103,-0.543820225,-0.5,-0.4,1.176470588,0,0,0,-1,0,0,0,1,0,0
3.666666667,0,0,0.364329504,3.428571429,1.875862069,-0.786516854,1.083333333,1.4,0.352941176,0,0,0,-1,0,1,0,0,0,0
2.666666667,0,-0.5,1.051218381,1.571428571,-0.137931034,-0.474157303,-0.5,1.8,0.264705882,0,0,0,0,1,0,0,0,0,0
0.5,-1,0.5,2.590531142,0.571428571,0.275862069,0.233707865,-0.583333333,0.8,-0.073529412,-1,0,0,-1,0,1,0,0,0,0
-0.5,-1,0,-0.358642007,-0.428571429,-0.344827586,0.386516854,-0.083333333,0,-0.75,-1,0,0,0,1,0,0,0,0,0
-0.666666667,-1,0.5,-0.421637216,-0.571428571,0.551724138,-0.058426966,1.166666667,-0.2,0.308823529,-1,0,0,0,1,0,0,0,0,1
-0.166666667,0,0.5,-0.181237443,-0.285714286,-0.027586207,-0.465168539,0.083333333,-0.4,0.294117647,0,0,0,-1,0,1,0,0,0,0
0.666666667,-1,1,-0.059718716,0.142857143,-0.8,-0.004494382,-0.75,0.8,-0.926470588,0,0,0,0,0,0,1,0,0,0
1.833333333,-1,0.5,0.842223482,1.428571429,-0.413793103,-0.921348315,-0.583333333,2.2,-0.926470588,0,0,0,-1,1,0,0,0,0,0
-0.333333333,-1,0,-0.199659987,-0.285714286,-0.275862069,0.02247191,-0.166666667,0,0.191176471,0,0,1,-1,0,0,0,1,0,0
-0.166666667,0,0,1.357415898,-0.571428571,1.655172414,-0.703370787,0.25,-0.4,-0.426470588,0,0,0,-1,0,0,0,1,0,0
-0.333333333,0,0.5,0.490381742,-0.428571429,2.206896552,-0.143820225,1.166666667,-0.2,0.044117647,-1,0,0,0,0,0,1,0,0,1
-0.5,0,1,0.735830199,0.142857143,1.655172414,0,0.583333333,0,0.235294118,0,0,0,-1,1,0,0,0,0,0
1.833333333,0,-0.5,0.984781825,1.714285714,-0.068965517,-0.786516854,-0.416666667,2.4,0.441176471,0,0,0,0,0,0,0,0,0,0
1,-1,-0.5,-0.177548813,0.857142857,0.365517241,-0.094382022,0.5,1,-0.852941176,0,0,0,-1,0,0,0,0,0,0
-0.166666667,0,0,0.058791407,0.142857143,0.137931034,0,0.083333333,-0.2,0.102941176,-1,0,0,-1,0,1,0,0,0,0
1.166666667,0,-0.5,1.973293493,0.857142857,0.965517241,0.584269663,-0.25,1,-0.102941176,0,0,0,-1,1,0,0,0,0,0
1.5,-1,0,-0.126794086,1.428571429,1.310344828,0.411235955,1.416666667,0.2,0.882352941,-1,0,0,0,0,0,0,1,0,1
0,0,0,0.529040235,0.428571429,2.206896552,0.386516854,1.166666667,-0.2,-0.691176471,0,0,0,-1,1,0,0,0,0,0
0.666666667,-1,-0.5,-0.125083715,0.571428571,-0.202344828,-0.130337079,-0.083333333,0.2,-0.161764706,0,0,0,0,0,0,0,0,1,0
-0.333333333,-1,1,-0.053866364,-0.571428571,-0.689655172,0.44494382,-0.583333333,-0.2,-0.014705882,0,0,0,0,0,0,1,0,0,0
-0.666666667,0,0,-0.818237082,-0.142857143,-0.110344828,-0.869662921,1.166666667,-0.4,-0.058823529,-1,0,0,-1,0,0,0,1,0,0
0,-1,0.5,-0.399175725,-0.428571429,0.965517241,0.979775281,1.583333333,-0.4,0.588235294,-1,0,0,0,0,0,1,0,0,1
-0.333333333,0,-0.5,-0.844510844,-0.571428571,-0.855172414,-0.080898876,-0.416666667,-0.4,0.5,-1,0,0,0,0,0,1,0,0,0
0.166666667,-1,0,0.948287054,-0.142857143,0.551724138,-0.611235955,-0.083333333,0.6,-1.25,0,0,0,-1,0,0,0,0,1,0
-0.5,0,0,0.361382721,-0.571428571,-0.623862069,-1.107865169,-0.666666667,0,-0.029411765,-1,0,0,-1,1,0,0,0,0,0
0,-1,-0.5,0.366184122,0,0.275862069,0,0,0,0.088235294,0,0,0,-1,0,1,0,0,0,0
0.666666667,-1,1,-0.245839988,0.428571429,-0.275862069,0.37752809,-0.083333333,0.8,0.911764706,-1,0,0,0,0,0,0,1,0,0
0.5,0,-0.5,4.093864304,0.714285714,0.233655172,0.175280899,-0.666666667,0,-0.838235294,0,0,0,-1,0,0,0,0,0,0
-0.166666667,-1,-0.5,0.089083509,-0.571428571,0,0.22247191,-0.083333333,0,-0.544117647,0,0,0,0,0,0,0,1,0,0
-0.166666667,0,-0.5,0.070001546,-0.428571429,0.137931034,-0.703370787,0.083333333,0.2,-1.088235294,0,0,0,-1,1,0,0,0,0,0
-0.166666667,0,0.5,-0.307578177,0.142857143,-0.120275862,0.231460674,0.166666667,0.2,0.867647059,-1,0,0,0,1,0,0,0,0,0
0.333333333,-1,0,-0.498232961,0,0.275862069,0.808988764,0.916666667,0.6,-0.323529412,-1,0,0,0,0,0,1,0,0,1
-0.666666667,0,0,-0.005687497,-0.571428571,-0.413793103,-0.921348315,-0.416666667,-0.4,0.25,-1,0,0,0,1,0,0,0,0,0
1.833333333,-1,-0.5,0.094276441,1.571428571,0.137931034,-0.170786517,0.083333333,1.8,0.558823529,0,0,0,-1,0,1,0,0,0,0
-0.5,0,0.5,0.49283396,-0.571428571,-0.413793103,-1.051685393,-0.583333333,-0.2,-0.294117647,0,0,0,0,1,0,0,0,0,0
1.833333333,-1,0.5,1.854288805,1.857142857,0.689655172,-0.253932584,-0.333333333,2.4,0.205882353,0,0,0,0,0,0,0,1,0,0
-0.166666667,0,-0.5,0.003606203,-0.571428571,0.386206897,0.575280899,0.333333333,-0.4,-0.867647059,0,0,0,0,0,0,0,0,1,0
-0.166666667,0,-0.5,-0.279367369,0.285714286,-0.772413793,-0.752808989,-0.666666667,0,-1.279411765,-1,0,0,0,0,0,1,0,0,1
0.833333333,0,-0.5,1.134552573,0.857142857,-0.068965517,0.496629213,-0.5,0.2,0.735294118,-1,0,0,0,1,0,0,0,0,0
-0.666666667,-1,1,-0.36995518,-0.571428571,-0.275862069,-0.752808989,0,-0.4,-1.338235294,0,0,0,0,0,0,0,0,1,0
0,0,0,-0.616001236,0.285714286,-0.068965517,0.262921348,0.666666667,-0.2,0.147058824,-1,0,0,0,0,0,0,1,0,1
0.166666667,0,-0.5,0.242604709,-0.428571429,1.379310345,-0.786516854,0.916666667,0.2,-0.588235294,-1,0,0,-1,0,0,0,1,0,0
-0.166666667,0,0.5,0.370264283,0.142857143,0.551724138,0.570786517,0.166666667,-0.2,0.441176471,-1,0,0,0,1,0,0,0,0,0
0.833333333,0,0.5,-0.644521148,0.571428571,0.975862069,0,2.5,0.6,-1.808823529,-1,0,0,0,0,1,0,0,0,1
-0.333333333,0,0.5,2.596445315,-0.571428571,0.551724138,-1.204494382,-0.5,0.2,-0.338235294,0,0,0,-1,0,0,0,0,0,0
-0.166666667,-1,-0.5,-0.396043481,0,1.103448276,0.874157303,1.75,-0.2,-0.882352941,-1,0,0,0,0,0,0,0,1,1
-0.666666667,-1,-0.5,-0.517397352,-0.285714286,-0.75862069,0.575280899,-0.5,-0.2,-1.588235294,-1,0,0,0,0,1,0,0,0,1
1,-1,0,0.246231518,0.714285714,0.551724138,0.525842697,0.25,1,-0.573529412,0,0,1,-1,0,0,0,1,0,0
0.666666667,0,0,2.89112359,0.285714286,1.655172414,0,-0.166666667,0.8,-0.073529412,-1,0,0,-1,0,0,0,0,1,0
-0.5,-1,0.5,-0.473422286,-0.571428571,-0.344827586,-1.256179775,0,-0.2,-1.661764706,0,0,1,-1,0,0,0,0,1,0
-0.333333333,0,0.5,0.044490237,-0.142857143,0.137931034,-0.676404494,0.083333333,0,0.882352941,-1,0,1,-1,1,0,0,0,0,0
3,0,-0.5,2.972417701,2.571428571,0.965517241,-0.752808989,-0.416666667,2.6,0.647058824,0,0,0,-1,0,1,0,0,0,0
0,0,0.5,-0.61598063,0,-0.786206897,-0.004494382,-0.5,-0.4,-0.205882353,0,0,0,0,0,0,1,0,0,0
-0.5,0,1,-0.645654526,-0.571428571,-0.275862069,-0.703370787,0.416666667,-0.2,-0.220588235,-1,0,0,0,1,0,0,0,0,0
1.5,-1,1,1.168368451,1.285714286,1.655172414,0.638202247,0.333333333,1.2,0.161764706,0,0,0,0,0,1,0,0,0,0
0.166666667,0,-0.5,0.486713719,0,1.655172414,-0.042696629,0.833333333,0.4,-1.485294118,0,0,0,0,0,0,1,0,0,0
-0.166666667,0,0,-0.60134975,-0.285714286,-0.827586207,0.024719101,-0.583333333,0,0.632352941,0,0,0,-1,0,0,1,0,0,0
-0.333333333,0,-0.5,0.49046417,-0.571428571,0,0.808988764,-0.25,-0.2,0.352941176,0,0,0,-1,1,0,0,0,0,0
-0.333333333,0,0.5,-0.256205244,-0.571428571,-0.110344828,-0.835955056,0.083333333,0,0.397058824,-1,0,0,-1,0,0,0,1,0,0
-0.333333333,0,-0.5,-0.611241049,-0.571428571,-0.413793103,-0.734831461,0.083333333,-0.4,0.485294118,-1,0,0,-1,0,0,1,0,0,0
-0.666666667,0,-0.5,-0.174437175,-0.571428571,-0.413793103,0.078651685,-0.25,0,0.161764706,-1,0,0,0,0,0,1,0,0,0
0.333333333,-1,-0.5,0.142352274,0.285714286,0.551724138,-1.119101124,0.333333333,0.2,0.382352941,0,0,0,-1,0,0,0,1,0,0
0.5,0,1,-0.530936067,0.571428571,0.220689655,1.119101124,0.916666667,0.6,1.014705882,-1,0,0,0,0,0,0,1,0,1
-0.666666667,-1,-0.5,-0.799876359,-0.142857143,-0.434482759,0.73258427,0.416666667,-0.2,-0.955882353,0,0,0,0,0,0,1,0,0,0
-0.666666667,-1,-0.5,0.122301788,-0.571428571,0,1.121348315,-0.083333333,-0.4,0.632352941,0,1,0,-1,0,0,0,0,1,0
-0.333333333,-1,1,0.123950337,-0.571428571,0.275862069,-1.004494382,0.166666667,-0.4,-0.985294118,0,0,0,0,0,0,1,0,0,0
0.666666667,-1,1,1.111699552,0.714285714,-0.068965517,0.130337079,-0.5,0.4,-0.367647059,0,0,0,-1,0,0,0,1,0,0
0.666666667,-1,0.5,-0.435835351,0.142857143,-0.894758621,-0.357303371,-0.75,0.6,-0.632352941,0,0,0,0,0,0,0,0,0,0
0.666666667,-1,0,0.364350111,0.571428571,0.965517241,0.584269663,0.5,0.8,0.779411765,-1,0,0,0,0,0,0,1,0,0
-0.5,0,-0.5,0.164607697,-0.571428571,-0.413793103,0.078651685,-0.416666667,-0.2,0.147058824,0,0,0,-1,0,0,1,0,0,0
0.166666667,0,0.5,-0.351491422,-0.142857143,-0.827586207,-0.791011236,-0.666666667,1,0.294117647,0,0,0,0,0,0,0,0,1,0
-0.666666667,0,0,0.741847406,-0.571428571,0.551724138,-0.921348315,0,-0.2,0.029411765,0,0,0,-1,0,0,1,0,0,0
2.666666667,0,0.5,0.567863583,1.857142857,0,-0.051685393,-0.333333333,1.8,0.882352941,-1,0,0,-1,0,0,1,0,0,0
0.5,-1,1,0.485889444,0.285714286,1.379310345,0.316853933,0.666666667,1,0.970588235,-1,0,1,-1,0,0,0,0,1,0
0.666666667,0,0.5,0.985647313,0.571428571,0.275862069,-0.786516854,-0.25,1,0.205882353,0,0,0,-1,0,0,0,0,0,0
-0.666666667,-1,-0.5,-0.541548606,-0.571428571,-0.772413793,0.105617978,-0.5,0,0.485294118,-1,0,0,0,0,0,0,0,0,0
6.5,0,-0.5,0.937138736,5.857142857,2.344827586,-0.229213483,0.833333333,4.6,0.720588235,0,0,0,-1,0,0,0,1,0,0
-0.666666667,0,-0.5,0.664015249,-0.142857143,-0.137931034,0.833707865,-0.416666667,0,-0.147058824,0,0,0,-1,1,0,0,0,0,0
-0.333333333,0,-0.5,0.862212148,0,-0.137931034,-0.004494382,-0.5,-0.2,0.117647059,0,0,0,-1,0,0,0,0,1,0
2.333333333,-1,1,0.525949204,1.714285714,-0.413793103,0.608988764,-0.583333333,2.2,0.544117647,-1,0,0,0,0,0,0,1,0,0
2,-1,0.5,3.586317037,1.857142857,-0.689655172,-0.748314607,-0.916666667,1.6,0.647058824,0,0,0,-1,0,0,0,0,0,0
-0.666666667,0,-0.5,-0.300242131,-0.571428571,0.068965517,0.725842697,0.333333333,-0.2,-0.558823529,0,0,0,-1,0,0,0,0,1,0
-0.666666667,-1,0,-0.624985833,-0.428571429,-0.275862069,0.498876404,0.333333333,-0.2,0.029411765,-1,0,0,0,1,0,0,0,0,0
-0.333333333,0,0.5,1.349914997,0.285714286,0.551724138,-0.465168539,-0.25,-0.2,0.25,-1,0,0,-1,0,0,0,1,0,0
0.5,0,-0.5,0.413394467,0,2.206896552,-0.004494382,1.333333333,0.4,0.544117647,-1,0,0,-1,0,0,0,0,1,0
0.666666667,0,-0.5,-0.276812117,0.857142857,0.158206897,-0.835955056,0.416666667,0.4,-0.014705882,0,0,0,0,0,0,1,0,0,0
0.666666667,-1,0,-0.473999279,0.714285714,-0.524137931,0.73258427,-0.166666667,0.2,0.132352941,-1,0,0,0,1,0,0,0,0,0
-0.5,0,0.5,-0.564690124,-0.571428571,-0.551724138,-0.748314607,-0.166666667,-0.2,-1.102941176,0,0,0,0,1,0,0,0,0,0
1.833333333,0,0.5,0.402328577,1.714285714,-0.675862069,2.020224719,-0.666666667,2,0.485294118,-1,0,0,-1,0,0,1,0,0,1
-0.166666667,0,0.5,-0.412281696,0,0.066068966,0.13258427,0.5,-0.4,-0.014705882,0,0,0,-1,1,0,0,0,0,0
-0.5,0,0.5,-0.617278863,-0.571428571,-0.689655172,-1.173033708,-0.333333333,-0.2,-1.073529412,0,0,0,0,0,0,1,0,0,0
-0.166666667,-1,-0.5,-0.60069033,0,-0.413793103,-0.438202247,0.083333333,-0.4,0.264705882,0,0,0,0,0,0,0,0,1,0
-0.666666667,0,0.5,-0.91286384,-0.571428571,-0.275862069,-0.986516854,1.166666667,-0.4,-0.132352941,-1,0,0,0,0,0,0,0,1,1
-0.333333333,-1,0.5,0.565741075,0,2.206896552,1.112359551,1.083333333,0,1,-1,0,0,-1,0,0,0,0,1,1
-0.333333333,0,0,0.693750966,-0.571428571,2.344827586,0,1.083333333,-0.4,-0.073529412,-1,0,0,0,0,0,1,0,0,1
-0.666666667,-1,0.5,0.344732368,-0.428571429,0.089655172,0.107865169,-0.166666667,0,-2.397058824,0,0,0,0,1,0,0,0,0,0
-0.666666667,0,-0.5,0.312812323,-0.571428571,0.220689655,0.887640449,0,0,0.235294118,-1,0,0,-1,1,0,0,0,0,0
0.5,-1,1,-0.199474525,0.571428571,1.103448276,0.157303371,1.333333333,0.8,-0.764705882,-1,0,0,0,0,0,1,0,0,1
0.666666667,0,-0.5,-0.312523827,1,0.551724138,0.157303371,0.916666667,0.8,-0.661764706,0,0,0,0,0,0,0,0,1,0
0.666666667,0,0,-0.626551955,0.428571429,-0.496551724,0.220224719,0,0.2,-0.308823529,-1,0,0,-1,0,1,0,0,0,1
1,-1,0.5,-0.233949822,1.142857143,0.890758621,0.011235955,1.166666667,1,0.382352941,-1,0,0,0,0,0,0,1,0,1
-0.333333333,0,1,0.167410231,-0.571428571,1.655172414,0,1.25,0,-0.323529412,-1,0,0,-1,0,0,1,0,0,1
4.333333333,-1,-0.5,-0.078697646,3.857142857,0.220689655,-0.566292135,0.25,3.6,0.485294118,0,0,1,-1,0,0,0,1,0,0
0,0,0.5,1.733614961,0.571428571,0.937931034,0,-0.166666667,-0.2,-1.441176471,0,0,0,-1,0,0,0,1,0,0
-0.166666667,0,-0.5,-0.055308845,0,1.103448276,0.341573034,1.083333333,-0.4,-0.544117647,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,-0.5,-0.284333625,-0.571428571,2.344827586,0,2.916666667,-0.2,0.588235294,-1,0,0,-1,0,0,0,0,0,1
1,0,0,1.344042038,0.714285714,0.551724138,0.242696629,-0.25,0.8,-1.191176471,0,0,0,-1,0,1,0,0,0,0
2.833333333,-1,0.5,1.597609603,2.571428571,-0.348,-0.220224719,-0.666666667,2.6,1.279411765,0,0,0,-1,0,1,0,0,0,0
-0.666666667,-1,-0.5,0.433486168,-0.571428571,-0.524137931,0.157303371,-0.583333333,-0.2,-0.25,0,0,0,0,0,0,0,0,0,0
-0.666666667,-1,1,-0.601143681,-0.571428571,-0.134482759,-1.004494382,0.583333333,0,0.485294118,-1,0,0,0,1,0,0,0,0,0
-0.166666667,-1,0.5,0.169388491,0.285714286,-0.413793103,0,-0.416666667,-0.4,0.338235294,-1,0,0,0,0,0,0,0,0,0
1.333333333,-1,0.5,-0.247467931,0.857142857,-0.482758621,1.334831461,-0.333333333,1.2,0.941176471,-1,0,0,0,0,0,0,1,0,1
0.166666667,-1,0,2.534459842,0.142857143,3.724137931,0.44494382,0.5,1.2,0.720588235,0,0,0,-1,0,0,0,0,0,0
0.333333333,-1,-0.5,-0.410530112,0.428571429,-0.606896552,0.024719101,-0.333333333,0.6,0.073529412,0,0,0,0,0,0,0,0,1,0
2,-1,0,1.701736129,1.571428571,0.551724138,-0.186516854,-0.333333333,2,0.941176471,-1,0,0,-1,1,0,0,0,0,0
1.333333333,0,1,1.314017825,1.285714286,0.6,0.887640449,-0.25,0.6,0.455882353,-1,0,0,0,0,1,0,0,0,1
-0.5,-1,-0.5,0.625707073,-0.571428571,-0.027586207,-0.229213483,-0.333333333,-0.4,0.426470588,0,0,0,0,0,0,0,0,1,0
-0.833333333,-1,0,0.745391788,-0.571428571,0.965517241,-0.013483146,0.25,-0.2,-1.617647059,0,0,0,0,0,0,0,0,1,0
-0.833333333,0,0,-0.36659626,-0.428571429,-0.896551724,0.262921348,-0.75,0,-0.852941176,0,0,0,0,1,0,0,0,0,0
-0.5,-1,-0.5,0.251877801,-0.571428571,-0.137931034,-0.831460674,-0.25,0,0.411764706,0,0,0,-1,0,0,0,0,1,0
-0.333333333,0,0.5,0.024295503,-0.285714286,0.586206897,-1.119101124,0.5,0,-0.75,0,0,0,-1,0,0,1,0,0,0
1.166666667,-1,1,1.631446087,0.714285714,1.324137931,0.575280899,0,0.2,0.764705882,-1,0,0,-1,1,0,0,0,0,0
0.166666667,-1,0.5,0.450280769,0.142857143,0.137931034,-0.31011236,-0.166666667,0.6,0.852941176,-1,0,0,0,1,0,0,0,0,0
-0.166666667,-1,0,-0.114800886,-0.571428571,1.655172414,0.112359551,1.75,0,-1.632352941,0,0,0,-1,0,1,0,0,0,0
-0.666666667,-1,0,-0.49580135,-0.285714286,0.137931034,-0.431460674,0.75,0,-0.294117647,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,1,-0.88518881,-0.428571429,-0.275862069,-1.004494382,1.083333333,0,-0.338235294,-1,0,1,-1,0,1,0,0,0,1
0.5,-1,1,0.860357529,-0.285714286,-0.772413793,0.557303371,-0.833333333,1,-0.411764706,-1,0,0,0,0,1,0,0,0,0
-0.5,-1,0,0.615671526,-0.285714286,1.655172414,0.739325843,0.75,0,-0.470588235,0,0,0,0,0,0,0,0,1,0
-0.166666667,0,0,-0.029364793,0,-0.4,-0.312359551,-0.333333333,0,0.147058824,-1,0,0,-1,0,0,0,0,0,0
1,0,-0.5,-0.272010716,1,-0.344827586,-0.157303371,-0.166666667,1,-1.352941176,0,0,0,-1,0,0,0,0,1,0
0,0,0.5,-0.98863531,0.571428571,-0.5,0.37752809,0.916666667,0,0.073529412,-1,0,0,0,0,0,0,0,0,1
0,0,-0.5,-0.152985421,0.428571429,-0.689655172,0.269662921,-0.583333333,0.2,-0.176470588,-1,0,0,0,0,0,0,1,0,0
0,-1,1,0.612477461,-0.285714286,0.965517241,1.137078652,0.25,-0.4,-0.147058824,-1,0,0,-1,0,1,0,0,0,0
-0.166666667,0,0,-0.559785689,-0.428571429,-0.113793103,-0.420224719,0.5,0,-0.588235294,0,0,0,0,0,0,1,0,0,0
-0.666666667,-1,0,-0.668796043,-0.571428571,-0.965517241,-0.170786517,-0.75,-0.2,-0.852941176,-1,0,0,0,0,0,0,1,0,0
-0.166666667,0,-0.5,-0.887002215,0,-0.579310345,0.750561798,0.333333333,0,-0.588235294,-1,0,0,0,0,0,0,0,0,1
-0.333333333,0,0,-0.464272835,-0.571428571,-0.551724138,0.948314607,-0.25,-0.2,-0.176470588,-1,0,0,-1,0,0,1,0,0,1
1.333333333,-1,0.5,-0.709906754,1,-0.606896552,-0.253932584,-0.083333333,1,0.867647059,-1,0,0,-1,0,0,1,0,0,0
0.166666667,0,0.5,0.194178559,-0.571428571,0.551724138,1.11011236,0.333333333,1,-0.558823529,-1,0,0,0,0,0,1,0,0,1
2.833333333,0,1,-0.126917727,2.428571429,1.379310345,0.750561798,1.5,2.4,0.955882353,-1,0,0,0,0,0,0,1,0,1
-0.666666667,0,1,0.613445984,-0.428571429,-0.896551724,-0.143820225,-0.833333333,0,0.308823529,-1,0,0,-1,0,0,0,0,0,0
-0.666666667,0,0,-0.30683633,-0.571428571,-0.068965517,-0.698876404,0.166666667,-0.4,-0.073529412,0,0,0,0,1,0,0,0,0,0
-0.5,-1,-0.5,-0.978208232,-0.571428571,-0.937931034,0.876404494,-0.5,0,-0.205882353,-1,0,0,0,0,0,0,0,1,1
-0.666666667,0,0,-0.458976869,-0.571428571,-0.275862069,0.191011236,0.083333333,0,0.632352941,0,0,0,0,1,0,0,0,0,0
-0.333333333,0,0,-0.451105044,-0.428571429,0.275862069,-0.004494382,0.833333333,-0.2,-1.102941176,0,0,0,-1,0,0,1,0,0,0
-0.5,0,1,1.23670084,-0.285714286,0.551724138,-0.561797753,-0.25,0,-0.720588235,0,0,0,-1,0,0,0,0,1,0
0.166666667,-1,0.5,0.493287311,0.285714286,0.827586207,-0.31011236,0.25,0.2,0.294117647,-1,0,0,0,1,0,0,0,0,0
-0.5,-1,0,-0.71915924,-0.428571429,-0.551724138,0,0,0,-0.058823529,-1,0,0,0,1,0,0,0,0,0
-0.333333333,-1,0.5,-0.672381639,-0.428571429,-0.525517241,0.840449438,0,0,-1.294117647,0,0,0,0,0,0,0,1,0,0
-0.333333333,0,-0.5,-0.024460358,-0.571428571,-0.482758621,-0.561797753,-0.416666667,-0.2,-0.308823529,-1,0,0,0,0,0,1,0,0,0
-0.5,0,-0.5,2.192962753,-0.571428571,2.24137931,0.184269663,0.166666667,-0.2,-0.132352941,0,0,0,0,1,0,0,0,0,0
0.833333333,-1,1,0.221091134,0.428571429,-0.210482759,-0.77752809,-0.333333333,0.6,-0.617647059,0,0,0,-1,0,0,1,0,0,0
-0.5,-1,0.5,-0.572706198,-0.571428571,-0.068965517,0.453932584,0.583333333,-0.2,-0.411764706,0,0,0,0,0,0,1,0,0,0
-0.5,-1,0.5,0.872041626,0,1.793103448,-0.791011236,0.583333333,0,0.544117647,0,0,0,-1,0,0,0,0,1,0
-0.833333333,0,1,-0.077605481,-0.571428571,-0.896551724,0.220224719,-0.833333333,-0.2,1.044117647,0,0,0,0,1,0,0,0,0,0
0,0,-0.5,-0.621874195,-0.142857143,-0.413793103,0,0.166666667,-0.4,0.367647059,-1,0,0,0,0,0,1,0,0,0
1.333333333,0,-0.5,-0.979176755,0.857142857,-0.579310345,-0.791011236,0.583333333,1,-0.661764706,-1,0,1,-1,0,0,0,0,1,1
-0.666666667,-1,-0.5,-0.874823554,-0.571428571,-0.034482759,0.858426966,1.583333333,0,-1.323529412,-1,0,0,0,0,0,1,0,0,1
-0.333333333,0,0,-0.25412395,-0.285714286,-0.551724138,0,-0.416666667,-0.4,0.588235294,0,0,0,-1,0,0,0,1,0,0
1.5,0,-0.5,0.25946113,1.142857143,1.517241379,0.029213483,1,0.6,-0.382352941,0,0,0,0,0,1,0,0,0,0
3.166666667,0,1,-0.206048117,2.571428571,-0.068965517,-0.964044944,0.083333333,1.6,0.794117647,0,0,0,-1,1,0,0,0,0,0
3.666666667,-1,1.5,0.691690279,2.285714286,0.551724138,-0.004494382,0,2.6,1.308823529,-1,0,0,0,0,0,0,0,1,0
-0.5,0,0.5,1.110916491,-0.571428571,-0.413793103,-0.566292135,-0.666666667,-0.2,-0.985294118,0,0,0,0,0,0,0,1,0,0
0,0,-0.5,3.60500747,-0.142857143,0.822758621,-0.692134831,-0.5,0.2,-0.294117647,-1,0,0,-1,0,0,0,0,1,0
-1,0,-0.5,1.496553501,-0.571428571,0.224137931,-0.060674157,-0.416666667,-0.2,-0.235294118,0,0,0,-1,0,0,0,0,0,0
-0.5,-1,1,2.113152336,0,0.551724138,-0.566292135,-0.416666667,-0.2,0.882352941,0,0,0,-1,0,0,0,1,0,0
0.5,0,0.5,-0.583318737,-0.142857143,-0.511310345,-0.235955056,-0.083333333,0.4,-0.661764706,0,0,0,0,0,0,0,0,0,0
-0.333333333,-1,1,-0.385492762,-0.142857143,-0.920689655,-0.986516854,-0.75,-0.4,0.735294118,0,0,1,-1,0,0,0,1,0,0
0.166666667,0,0.5,-0.123764876,-0.428571429,0.551724138,-0.379775281,0.666666667,0.8,0.367647059,0,0,0,-1,0,0,0,0,1,0
0.333333333,0,0,-0.719303488,0.428571429,-0.75862069,0.391011236,-0.333333333,0.6,0.397058824,0,0,0,0,0,1,0,0,0,0
0.833333333,0,0.5,-0.47544176,0.571428571,0.689655172,2.020224719,1.5,0.2,-0.411764706,-1,0,0,0,0,1,0,0,0,1
0.666666667,0,1,0.148657977,0.285714286,0.137931034,0.015730337,0,0.4,0.338235294,0,0,1,-1,0,0,0,0,1,0
-0.5,0,0.5,1.598763588,-0.428571429,0.275862069,-0.786516854,-0.416666667,-0.2,-0.852941176,0,0,0,-1,1,0,0,0,0,0
